DriverNumber,Abbreviation_Race,TeamName_Race,Position_Qualifying,GridPosition_Race,Q1,Q2,Q3,Qualifying_AvgLapTime,Race_AvgLapTime,AvgSpeed,MaxSpeed,AvgThrottle,AvgBrake,AvgRPM,MaxRPM,AvgGear,OnTrack%,Qualifying_AirTemp,Qualifying_Humidity,Qualifying_TrackTemp,Race_AirTemp,Race_Humidity,Race_TrackTemp,EventName,EventYear,RacePosition
20,MAG,Haas F1 Team,14.0,12.0,70.602,70.723,999.0,81.4411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.252901023890825,58.303754266211605,37.55631399317411,20.41974752028849,58.00360685302074,45.608926961226345,São Paulo Grand Prix,2023,18.0
23,ALB,Williams,15.0,13.0,70.621,70.84,999.0,86.1220909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.252901023890825,58.303754266211605,37.55631399317411,20.41974752028849,58.00360685302074,45.608926961226345,São Paulo Grand Prix,2023,19.0
22,TSU,AlphaTauri,16.0,16.0,70.837,999.0,999.0,80.73783333333334,78.84042857142857,203.7844827586207,335.0,64.70172413793104,0.16551724137931034,8222.224333033573,12739.0,3.857164268585132,100.0,29.252901023890825,58.303754266211605,37.55631399317411,20.41974752028849,58.00360685302074,45.608926961226345,São Paulo Grand Prix,2023,9.0
3,RIC,AlphaTauri,17.0,17.0,70.843,999.0,999.0,83.11325,78.25714492753623,208.08348134991118,336.0,68.71758436944938,0.17229129662522202,7724.795038968825,12656.0,3.827338129496403,100.0,29.252901023890825,58.303754266211605,37.55631399317411,20.41974752028849,58.00360685302074,45.608926961226345,São Paulo Grand Prix,2023,13.0
77,BOT,Alfa Romeo,18.0,18.0,70.955,999.0,999.0,85.34242857142856,81.43955263157895,201.37003610108303,340.0,66.2346570397112,0.22021660649819494,6858.637912369665,12377.0,3.3857330066662867,100.0,29.252901023890825,58.303754266211605,37.55631399317411,20.41974752028849,58.00360685302074,45.608926961226345,São Paulo Grand Prix,2023,16.0
2,SAR,Williams,19.0,19.0,71.035,999.0,999.0,87.98171428571429,79.4660579710145,201.5084745762712,333.0,59.83728813559322,0.17288135593220338,7855.908511520911,13060.0,4.072896632349059,100.0,29.252901023890825,58.303754266211605,37.55631399317411,20.41974752028849,58.00360685302074,45.608926961226345,São Paulo Grand Prix,2023,11.0
24,ZHO,Alfa Romeo,20.0,20.0,71.275,999.0,999.0,85.85000000000001,85.58071428571428,199.8485370051635,338.0,67.72805507745267,0.1738382099827883,5606.944448828218,12457.0,2.684368342144717,100.0,29.252901023890825,58.303754266211605,37.55631399317411,20.41974752028849,58.00360685302074,45.608926961226345,São Paulo Grand Prix,2023,17.0
16,LEC,Ferrari,1.0,1.0,93.617,92.775,92.726,111.73278947368419,99.8696888888889,232.1430499325236,354.0,73.68960863697706,0.20242914979757085,10124.993153063755,12563.0,5.207640783924584,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,2.0
55,SAI,Ferrari,2.0,12.0,93.851,93.338,92.77,111.27272222222223,101.91695652173914,231.1454293628809,366.0,73.73407202216066,0.1745152354570637,10041.236117292192,12977.0,5.249666221628838,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,6.0
1,VER,Red Bull Racing,3.0,2.0,94.19,93.572,93.104,113.46959999999999,99.95786666666667,229.75211267605633,358.0,72.88169014084507,0.14507042253521127,9998.19721036434,12814.0,5.204010721731361,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,1.0
63,RUS,Mercedes,4.0,3.0,94.137,93.351,93.112,112.58544444444445,100.39648888888888,230.91596638655463,354.0,72.81792717086834,0.15546218487394958,10088.194963886415,13245.0,5.3145839517166324,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,8.0
10,GAS,Alpine,5.0,4.0,94.272,93.494,93.239,106.146,100.98935555555555,227.46174496644295,353.0,71.48322147651007,0.15570469798657718,9951.783691791634,12527.0,5.033198500394633,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,11.0
23,ALB,Williams,6.0,5.0,94.634,93.588,93.323,109.91973333333334,101.28077777777779,224.92577597840756,356.0,66.70580296896087,0.1862348178137652,10083.64505960004,13125.0,5.275145305881194,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,12.0
2,SAR,Williams,7.0,6.0,94.525,93.733,93.513,106.3784375,101.57831111111112,225.32539682539684,362.0,64.4973544973545,0.1970899470899471,9988.662174126906,13286.0,5.3108214461387115,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,16.0
77,BOT,Alfa Romeo,8.0,7.0,94.305,93.809,93.525,111.13164285714286,107.44702040816325,226.88079470198676,347.0,70.4953642384106,0.1695364238410596,9708.541526127976,12450.0,5.4532922715940755,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,17.0
20,MAG,Haas F1 Team,9.0,8.0,94.337,93.664,93.537,106.0126875,101.70177777777778,224.47361299052773,358.0,70.43166441136671,0.15696887686062247,9841.801497020731,12723.0,5.380903136849362,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,13.0
14,ALO,Aston Martin,10.0,9.0,94.422,93.617,93.555,107.37077777777777,102.58660869565219,227.13896457765668,357.0,72.47275204359673,0.17166212534059946,10199.33611660079,13152.0,5.244169960474308,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,9.0
44,HAM,Mercedes,11.0,10.0,94.307,93.837,999.0,111.69653846153847,102.53736956521739,232.04092769440655,364.0,71.98090040927694,0.17326057298772168,9780.268057546844,13335.0,5.524496959509566,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,7.0
11,PER,Red Bull Racing,12.0,11.0,94.574,93.855,999.0,113.13390909090909,101.3956304347826,230.3090909090909,356.0,70.3034965034965,0.16923076923076924,9986.153708757132,12786.0,5.152220292731332,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,3.0
27,HUL,Haas F1 Team,13.0,13.0,94.265,93.979,999.0,107.59946153846155,103.42948780487806,226.630081300813,350.0,70.71680216802169,0.17479674796747968,9943.652451006426,12586.0,5.212385150565617,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,19.0
18,STR,Aston Martin,14.0,19.0,94.504,94.199,999.0,106.39373333333333,101.58449999999999,229.2638700947226,354.0,72.66441136671178,0.17320703653585928,9987.108605341245,13317.0,5.391592482690405,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,5.0
3,RIC,AlphaTauri,15.0,14.0,94.683,94.308,999.0,108.948,103.0329347826087,228.3125,355.0,71.39673913043478,0.18070652173913043,10221.975887013434,12879.0,4.9474435313222775,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,14.0
4,NOR,McLaren,16.0,15.0,94.703,999.0,999.0,109.927375,124.8445,185.82588774341352,343.0,52.329896907216494,0.24398625429553264,10001.42832319722,12532.0,4.3492615117289315,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,20.0
31,OCO,Alpine,17.0,16.0,94.834,999.0,999.0,106.889125,100.75993333333334,228.6547455295736,360.0,74.13892709766162,0.16918844566712518,10022.259510264656,12455.0,5.025476131585457,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,4.0
24,ZHO,Alfa Romeo,18.0,17.0,94.849,999.0,999.0,110.515125,101.77435555555554,227.22074468085106,360.0,68.34042553191489,0.20611702127659576,9880.450828946721,12769.0,5.296108623997639,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,15.0
81,PIA,McLaren,19.0,18.0,94.85,999.0,999.0,110.85588888888888,101.14095555555555,231.16088765603328,358.0,72.2621359223301,0.14147018030513175,9990.59198183075,12699.0,5.167571837661696,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,10.0
22,TSU,AlphaTauri,20.0,20.0,96.447,999.0,999.0,113.68014285714285,105.02797674418606,225.46631439894318,352.0,70.37120211360634,0.17437252311756934,10020.617888275649,13063.0,4.968226130912467,100.0,15.168465909090882,61.17897727272727,16.923295454545453,18.06310782241026,47.58985200845666,17.860782241014768,Las Vegas Grand Prix,2023,18.0
1,VER,Red Bull Racing,1.0,1.0,84.16,83.74,83.445,97.002,90.04524137931034,214.60902255639098,333.0,69.92932330827068,0.16541353383458646,10044.97517079637,12182.0,5.350871826246559,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,1.0
16,LEC,Ferrari,2.0,2.0,84.459,83.969,83.584,96.17358333333334,90.35546551724138,213.4388489208633,332.0,68.05035971223022,0.17266187050359713,10230.795346001423,12365.0,5.350370897266538,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,2.0
81,PIA,McLaren,3.0,3.0,84.487,84.278,83.782,96.65572727272728,90.58812068965517,214.00151285930409,336.0,66.93192133131619,0.14674735249621784,10108.374987331508,12232.0,5.313570487483531,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,6.0
63,RUS,Mercedes,4.0,4.0,84.337,84.013,83.788,99.49866666666667,90.39572413793104,214.27326440177254,332.0,67.34859675036928,0.17134416543574593,10184.398913209081,12889.0,5.51454979432228,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,3.0
4,NOR,McLaren,5.0,5.0,84.368,83.92,83.816,97.39450000000001,90.46393103448277,213.8655834564254,333.0,66.90103397341211,0.1536189069423929,10191.18812484141,12687.0,5.251509769094138,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,5.0
22,TSU,AlphaTauri,6.0,6.0,84.286,84.207,83.968,96.72241666666667,90.78813793103447,211.44721407624633,329.0,72.0117302052786,0.1436950146627566,10347.511124595469,12726.0,5.08960355987055,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,8.0
14,ALO,Aston Martin,7.0,7.0,84.501,84.131,84.084,98.00325,90.72648275862069,213.16765578635014,331.0,69.05341246290801,0.16172106824925817,10171.721347973486,12963.0,5.441785154075798,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,7.0
27,HUL,Haas F1 Team,8.0,8.0,84.425,84.213,84.108,94.45391666666666,91.48827586206896,211.711175616836,334.0,69.18577648766328,0.15820029027576196,10108.93570568159,12514.0,5.3482734390684605,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,15.0
11,PER,Red Bull Racing,9.0,9.0,84.209,84.116,84.171,97.91063636363637,90.32891379310345,214.03947368421052,343.0,68.07309941520468,0.17105263157894737,10022.113482746354,12406.0,5.290237332926767,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,4.0
10,GAS,Alpine,10.0,10.0,84.6,84.078,84.548,95.7020909090909,91.25834482758621,209.6246376811594,333.0,68.69565217391305,0.14347826086956522,10257.755546611661,12443.0,4.940987070483473,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,13.0
44,HAM,Mercedes,11.0,11.0,84.437,84.359,999.0,96.82925,90.8111724137931,214.90181268882176,336.0,70.21601208459215,0.15709969788519637,9985.191446337394,13190.0,5.620747181638946,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,9.0
31,OCO,Alpine,12.0,12.0,84.565,84.391,999.0,97.801125,91.18960344827586,210.2266081871345,331.0,68.25877192982456,0.195906432748538,10095.693485046822,12121.0,5.041435907763568,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,12.0
18,STR,Aston Martin,13.0,13.0,84.405,84.422,999.0,97.876,91.00441379310345,212.83063328424154,333.0,70.63475699558174,0.13402061855670103,10075.096297417273,12827.0,5.5026230831315575,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,10.0
23,ALB,Williams,14.0,14.0,84.298,84.439,999.0,96.554375,91.30703448275862,214.91238670694864,339.0,67.18277945619336,0.1540785498489426,10169.987177553176,12805.0,5.399708352189873,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,14.0
3,RIC,AlphaTauri,15.0,15.0,84.461,84.442,999.0,98.179125,91.01470689655173,211.77811550151975,338.0,69.77355623100304,0.1595744680851064,10244.590840310702,12411.0,5.115202259659034,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,11.0
55,SAI,Ferrari,16.0,16.0,84.738,999.0,999.0,98.47725,91.41970175438595,210.6579330422125,335.0,69.04803493449782,0.17612809315866085,10094.499335785817,12451.0,5.368025751072961,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,18.0
20,MAG,Haas F1 Team,17.0,17.0,84.764,999.0,999.0,93.41875,91.8859649122807,209.91202346041055,340.0,66.24486803519062,0.16422287390029325,10086.556402826496,12425.0,5.345483198617254,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,20.0
77,BOT,Alfa Romeo,18.0,18.0,84.788,999.0,999.0,97.66749999999999,91.84271929824561,208.37664233576643,332.0,68.16204379562043,0.1678832116788321,9955.442602105692,12477.0,5.443263313158028,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,19.0
24,ZHO,Alfa Romeo,19.0,19.0,85.159,999.0,999.0,97.89675,91.587,209.8948905109489,338.0,67.28905109489051,0.1927007299270073,10043.683695979144,12235.0,5.358568133961697,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,17.0
2,SAR,Williams,20.0,20.0,999.0,999.0,999.0,97.58175,91.55887931034482,214.41339155749637,343.0,67.53275109170306,0.16885007278020378,10028.810089764806,12670.0,5.476154656235896,100.0,26.71977186311784,66.30798479087453,31.85665399239546,26.675194468452872,52.03111495246327,31.979861711322325,Abu Dhabi Grand Prix,2023,16.0
1,VER,Red Bull Racing,1.0,1.0,90.031,89.374,89.179,102.43945454545455,96.57442105263158,208.64772727272728,324.0,69.796875,0.18892045454545456,9854.642404754944,12368.0,5.1698333820520315,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,1.0
16,LEC,Ferrari,2.0,2.0,90.243,89.165,89.407,101.91550000000001,97.27036842105264,203.47863247863248,325.0,66.96011396011396,0.21652421652421652,10094.748850936185,12609.0,5.075426967922977,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,4.0
63,RUS,Mercedes,3.0,3.0,90.35,89.922,89.485,108.4540909090909,97.39526315789473,202.35576923076923,325.0,66.10164835164835,0.20467032967032966,9928.561294998792,12458.0,5.283256825320126,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,5.0
55,SAI,Ferrari,4.0,4.0,89.909,89.573,89.507,100.43436363636364,97.01494736842105,204.03566529492454,332.0,68.78600823045268,0.20438957475994513,10056.448389600311,12569.0,5.172729918509895,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,3.0
11,PER,Red Bull Racing,5.0,5.0,90.221,89.932,89.537,103.36449999999999,96.96840350877193,204.70432357043236,331.0,66.15899581589959,0.22594142259414227,9866.513320716262,12295.0,5.102489445334109,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,2.0
14,ALO,Aston Martin,6.0,6.0,90.179,89.801,89.542,107.38077777777778,97.88822807017544,205.05285714285714,326.0,67.90857142857143,0.18714285714285714,9959.390334214955,12392.0,5.179754748737677,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,9.0
4,NOR,McLaren,7.0,7.0,90.143,89.941,89.614,101.4615,97.42456140350878,204.74612129760226,323.0,64.73342736248237,0.20874471086036672,10307.203768115942,12751.0,4.850193236714976,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,6.0
81,PIA,McLaren,8.0,8.0,90.531,90.122,89.683,101.2710909090909,97.55831578947368,203.85593220338984,326.0,64.27966101694915,0.1977401129943503,10123.939888074103,12320.0,4.983355847163257,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,8.0
44,HAM,Mercedes,9.0,9.0,90.451,89.718,89.71,100.35281818181817,97.45729824561403,205.12926136363637,330.0,65.74005681818181,0.22017045454545456,9822.288432745714,12398.0,5.355566288336151,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,7.0
27,HUL,Haas F1 Team,10.0,10.0,90.566,89.851,90.502,99.93154545454546,98.61382142857143,204.5593451568895,335.0,65.98226466575716,0.21282401091405184,9933.353795347482,12531.0,5.112136370258851,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,16.0
22,TSU,RB,11.0,11.0,90.481,90.129,999.0,100.862875,98.46828571428571,201.12033195020746,330.0,63.91009681881051,0.19363762102351315,10264.349511258084,12838.0,4.74736176627924,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,14.0
18,STR,Aston Martin,12.0,12.0,89.965,90.2,999.0,102.52674999999999,98.20978947368421,201.75274725274724,332.0,63.785714285714285,0.21016483516483517,9744.827844096073,12909.0,5.329258353708232,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,10.0
23,ALB,Williams,13.0,13.0,90.397,90.221,999.0,104.6405,98.51121428571427,201.40027137042063,330.0,62.33242876526459,0.1994572591587517,9735.1553416934,12966.0,5.32220278020803,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,15.0
3,RIC,RB,14.0,14.0,90.562,90.278,999.0,101.469375,98.45892857142857,203.07361111111112,329.0,64.92777777777778,0.19583333333333333,10165.2133651087,12472.0,4.799912455619863,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,13.0
20,MAG,Haas F1 Team,15.0,15.0,90.646,90.529,999.0,100.71962500000001,98.44746428571429,203.62758620689655,333.0,66.80689655172414,0.19310344827586207,9860.654214699158,12583.0,5.1808940123546865,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,12.0
77,BOT,Kick Sauber,16.0,16.0,90.756,999.0,999.0,105.14725,98.50374545454545,199.49368863955118,330.0,65.8976157082749,0.2061711079943899,9813.372664841761,12603.0,5.106516832348845,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,19.0
24,ZHO,Kick Sauber,17.0,17.0,90.757,999.0,999.0,102.071,98.41966071428571,202.76098901098902,331.0,66.48351648351648,0.22115384615384615,9840.453585676754,12123.0,5.1730563393986575,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,11.0
2,SAR,Williams,18.0,18.0,90.77,999.0,999.0,104.09,99.32735185185184,204.6875,326.0,66.15625,0.18478260869565216,9746.239345694592,12345.0,5.2458013785069415,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,20.0
31,OCO,Alpine,19.0,19.0,90.793,999.0,999.0,104.57983333333334,98.86057142857143,201.878954607978,325.0,68.43741403026135,0.2173314993122421,9997.903968215514,12209.0,4.93948350210766,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,17.0
10,GAS,Alpine,20.0,20.0,90.948,999.0,999.0,102.7355,98.87783928571427,203.5299026425591,326.0,66.778859527121,0.2114047287899861,10145.5823079159,12500.0,4.834173045247553,100.0,18.055430711610494,46.70786516853933,21.462546816479403,18.00380868024799,49.946855624446414,22.812488928255178,Bahrain Grand Prix,2024,18.0
1,VER,Red Bull Racing,1.0,1.0,88.171,88.033,87.472,101.46358333333335,93.60822916666666,238.2621359223301,331.0,76.85436893203884,0.14840499306518723,10370.404295607012,12161.0,5.750486907595758,100.0,25.168670886075976,56.17088607594937,31.001582278481035,25.51420643729191,62.867924528301884,30.977802441731598,Saudi Arabian Grand Prix,2024,1.0
16,LEC,Ferrari,2.0,2.0,88.318,88.112,87.791,103.623375,94.10120833333333,240.18715083798884,334.0,78.14944134078212,0.13687150837988826,10522.631042845594,12402.0,5.739638911344651,100.0,25.168670886075976,56.17088607594937,31.001582278481035,25.51420643729191,62.867924528301884,30.977802441731598,Saudi Arabian Grand Prix,2024,3.0
11,PER,Red Bull Racing,3.0,3.0,88.638,88.467,87.807,104.47575,93.86772916666666,237.96783216783217,337.0,76.38601398601399,0.14825174825174825,10321.02635558436,12291.0,5.726452797580471,100.0,25.168670886075976,56.17088607594937,31.001582278481035,25.51420643729191,62.867924528301884,30.977802441731598,Saudi Arabian Grand Prix,2024,2.0
14,ALO,Aston Martin,4.0,4.0,88.706,88.122,87.846,104.74583333333334,94.55775,237.0460251046025,327.0,77.43514644351464,0.13528591352859135,10416.959452201934,12408.0,5.828088077336198,100.0,25.168670886075976,56.17088607594937,31.001582278481035,25.51420643729191,62.867924528301884,30.977802441731598,Saudi Arabian Grand Prix,2024,5.0
81,PIA,McLaren,5.0,5.0,88.755,88.343,88.089,100.34993333333334,94.4689375,237.69166666666666,334.0,75.35,0.11666666666666667,10447.493792658677,12589.0,5.685118503788897,100.0,25.168670886075976,56.17088607594937,31.001582278481035,25.51420643729191,62.867924528301884,30.977802441731598,Saudi Arabian Grand Prix,2024,4.0
4,NOR,McLaren,6.0,6.0,88.805,88.479,88.132,102.72233333333334,94.85802083333334,238.16477272727272,314.0,77.1221590909091,0.1278409090909091,10475.82997535098,12815.0,5.668792198049513,100.0,25.168670886075976,56.17088607594937,31.001582278481035,25.51420643729191,62.867924528301884,30.977802441731598,Saudi Arabian Grand Prix,2024,8.0
63,RUS,Mercedes,7.0,7.0,88.749,88.448,88.316,106.061,94.75318750000001,237.07837445573296,340.0,74.95936139332366,0.15384615384615385,10514.384322352184,13056.0,5.772776048932289,100.0,25.168670886075976,56.17088607594937,31.001582278481035,25.51420643729191,62.867924528301884,30.977802441731598,Saudi Arabian Grand Prix,2024,6.0
44,HAM,Mercedes,8.0,8.0,88.994,88.606,88.46,102.0205625,94.95504166666666,240.32011331444758,334.0,76.45750708215297,0.16005665722379603,10277.227781646756,12493.0,5.940751058016821,100.0,25.168670886075976,56.17088607594937,31.001582278481035,25.51420643729191,62.867924528301884,30.977802441731598,Saudi Arabian Grand Prix,2024,9.0
22,TSU,RB,9.0,9.0,88.988,88.564,88.547,99.53681818181818,97.27591666666666,235.62240663900414,341.0,75.86998616874135,0.12033195020746888,10568.466601815824,13003.0,5.4159641158668395,100.0,25.168670886075976,56.17088607594937,31.001582278481035,25.51420643729191,62.867924528301884,30.977802441731598,Saudi Arabian Grand Prix,2024,15.0
18,STR,Aston Martin,10.0,10.0,88.25,88.578,88.572,103.52161538461539,97.1216,228.93543956043956,312.0,73.9217032967033,0.15521978021978022,10335.503731343284,12217.0,5.927705223880597,100.0,25.168670886075976,56.17088607594937,31.001582278481035,25.51420643729191,62.867924528301884,30.977802441731598,Saudi Arabian Grand Prix,2024,19.0
38,BEA,Ferrari,11.0,11.0,88.984,88.642,999.0,105.03258333333333,96.04824489795918,237.8796169630643,339.0,77.99042407660738,0.14774281805745554,10413.495361681591,12534.0,5.805244249021396,100.0,25.168670886075976,56.17088607594937,31.001582278481035,25.51420643729191,62.867924528301884,30.977802441731598,Saudi Arabian Grand Prix,2024,7.0
23,ALB,Williams,12.0,12.0,89.107,88.98,999.0,107.6709090909091,96.97232653061225,238.6344827586207,344.0,76.23724137931035,0.1310344827586207,10343.721236587699,12593.0,5.816317858281101,100.0,25.168670886075976,56.17088607594937,31.001582278481035,25.51420643729191,62.867924528301884,30.977802441731598,Saudi Arabian Grand Prix,2024,11.0
20,MAG,Haas F1 Team,13.0,13.0,89.069,89.02,999.0,104.46381818181818,96.91802040816327,240.16899441340783,336.0,77.68016759776536,0.13268156424581007,10298.113467261905,12484.0,5.809470663265306,100.0,25.168670886075976,56.17088607594937,31.001582278481035,25.51420643729191,62.867924528301884,30.977802441731598,Saudi Arabian Grand Prix,2024,12.0
3,RIC,RB,14.0,14.0,89.065,89.025,999.0,99.07487499999999,97.29741666666666,234.36263736263737,339.0,72.74313186813187,0.13873626373626374,10414.301960995583,12405.0,5.479204827066049,100.0,25.168670886075976,56.17088607594937,31.001582278481035,25.51420643729191,62.867924528301884,30.977802441731598,Saudi Arabian Grand Prix,2024,16.0
